focal_model,focal_elo,focal_short,reference_model,reference_elo,model_order,run_id,alpha,sigma,competition_index,focal_utility,reference_utility,social_welfare,focal_advantage,consensus_reached,final_round
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,17.01,37.260000000000005,54.27000000000001,-20.250000000000004,1.0,3
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,19.0,1.0,20.0,18.0,1.0,1
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,19.0,1.0,20.0,18.0,1.0,1
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,28.0,27.0,55.0,1.0,1.0,1
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,28.0,27.0,55.0,1.0,1.0,1
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,47.5,47.5,95.0,0.0,1.0,1
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,47.5,47.5,95.0,0.0,1.0,1
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,46.0,17.0,63.0,29.0,1.0,1
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,46.0,17.0,63.0,29.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,3.0,-2.0,1.0,5.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,3.0,-2.0,1.0,5.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,25.0,73.0,98.0,-48.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,25.0,73.0,98.0,-48.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,25.0,51.0,76.0,-26.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,25.0,51.0,76.0,-26.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,6.3,53.1,59.4,-46.800000000000004,1.0,2
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,6.3,53.1,59.4,-46.800000000000004,1.0,2
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,29.0,39.0,68.0,-10.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,29.0,39.0,68.0,-10.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,51.0,34.0,85.0,17.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,51.0,34.0,85.0,17.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,36.0,40.0,76.0,-4.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,36.0,40.0,76.0,-4.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,35.0,76.0,111.0,-41.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,35.0,76.0,111.0,-41.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,21.0,26.0,47.0,-5.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,21.0,26.0,47.0,-5.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,54.0,-4.0,50.0,58.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,54.0,-4.0,50.0,58.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,15.0,27.0,42.0,-12.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,15.0,27.0,42.0,-12.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,22.0,17.0,39.0,5.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,22.0,17.0,39.0,5.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,41.0,27.0,68.0,14.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,41.0,27.0,68.0,14.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,27.0,14.0,41.0,13.0,1.0,1
qwen2.5-72b-instruct,0,qwen2.5-72b-instruct,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,27.0,14.0,41.0,13.0,1.0,1
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,7.2,7.2,-7.2,1.0,2
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,7.2,7.2,-7.2,1.0,2
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,35.1,42.300000000000004,77.4,-7.200000000000003,1.0,2
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,35.1,42.300000000000004,77.4,-7.200000000000003,1.0,2
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,43.011,43.011,86.022,0.0,1.0,4
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,43.011,43.011,86.022,0.0,1.0,4
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,1.8,22.5,24.3,-20.7,1.0,2
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,1.8,22.5,24.3,-20.7,1.0,2
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,53.0,65.0,118.0,-12.0,1.0,1
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,53.0,65.0,118.0,-12.0,1.0,1
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,45.0,45.0,90.0,0.0,1.0,1
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,45.0,45.0,90.0,0.0,1.0,1
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,31.5,31.5,63.0,0.0,1.0,2
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,31.5,31.5,63.0,0.0,1.0,2
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,45.0,36.9,81.9,8.100000000000001,1.0,2
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,45.0,36.9,81.9,8.100000000000001,1.0,2
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,7.290000000000001,24.3,31.590000000000003,-17.009999999999998,1.0,3
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,7.290000000000001,24.3,31.590000000000003,-17.009999999999998,1.0,3
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,69.3,36.0,105.3,33.3,1.0,2
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,69.3,36.0,105.3,33.3,1.0,2
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,47.0,47.0,94.0,0.0,1.0,1
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,47.0,47.0,94.0,0.0,1.0,1
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,41.0,21.0,62.0,20.0,1.0,1
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,41.0,21.0,62.0,20.0,1.0,1
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,42.0,2.0,44.0,40.0,1.0,1
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,42.0,2.0,44.0,40.0,1.0,1
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,59.0,52.0,111.0,7.0,1.0,1
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,59.0,52.0,111.0,7.0,1.0,1
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,36.9,34.2,71.1,2.6999999999999957,1.0,2
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,36.9,34.2,71.1,2.6999999999999957,1.0,2
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,28.0,27.0,55.0,1.0,1.0,1
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,28.0,27.0,55.0,1.0,1.0,1
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,37.260000000000005,37.260000000000005,74.52000000000001,0.0,1.0,3
qwen3-max-preview,0,qwen3-max-preview,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,37.260000000000005,37.260000000000005,74.52000000000001,0.0,1.0,3
qwq-32b,0,qwq-32b,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,-3.874204890000001,2.7119434230000006,-1.1622614670000004,-6.586148313000002,1.0,10
qwq-32b,0,qwq-32b,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,-3.874204890000001,2.7119434230000006,-1.1622614670000004,-6.586148313000002,1.0,10
qwq-32b,0,qwq-32b,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,39.0,65.0,104.0,-26.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,39.0,65.0,104.0,-26.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,55.0,40.0,95.0,15.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,55.0,40.0,95.0,15.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,0.0,7.360989291000002,7.360989291000002,-7.360989291000002,1.0,10
qwq-32b,0,qwq-32b,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,0.0,7.360989291000002,7.360989291000002,-7.360989291000002,1.0,10
qwq-32b,0,qwq-32b,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,41.0,19.0,60.0,22.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,41.0,19.0,60.0,22.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,51.0,52.0,103.0,-1.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,51.0,52.0,103.0,-1.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,12.0,11.0,23.0,1.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,12.0,11.0,23.0,1.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,53.0,51.0,104.0,2.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,53.0,51.0,104.0,2.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,60.0,38.0,98.0,22.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,60.0,38.0,98.0,22.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
qwq-32b,0,qwq-32b,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
qwq-32b,0,qwq-32b,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,34.0,64.0,98.0,-30.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,34.0,64.0,98.0,-30.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,47.0,-6.0,41.0,53.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,47.0,-6.0,41.0,53.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,10
qwq-32b,0,qwq-32b,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,10
qwq-32b,0,qwq-32b,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,31.0,24.0,55.0,7.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,31.0,24.0,55.0,7.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,42.0,30.0,72.0,12.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,42.0,30.0,72.0,12.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,27.900000000000002,27.0,54.900000000000006,0.9000000000000021,1.0,2
qwq-32b,0,qwq-32b,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,27.900000000000002,27.0,54.900000000000006,0.9000000000000021,1.0,2
qwq-32b,0,qwq-32b,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,55.0,36.0,91.0,19.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,55.0,36.0,91.0,19.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,40.0,40.0,80.0,0.0,1.0,1
qwq-32b,0,qwq-32b,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,40.0,40.0,80.0,0.0,1.0,1
